star_name|simbad_name|ra|dec|st_teff|sy_dist|st_spectype|sy_icmag|st_rad|st_mass|fl_known|fl_gaia|from_catalog
TIC 1517877493|CD-48 11837B|263.8060099379|-48.68003737124|3292.9016621161595|9.686583518981934|M3V||0.2142338706590746|0.3329936434519936|1|1.0|HPIC
TIC 216611426|HD 329666|258.98961868386|-44.24428170367|4197.959262772219|29.21854019165039|K7||0.6697932744630621|0.65|0|0.0|HPIC
TIC 16909043|CD-44 11909|264.26527384528|-44.31921359784|3237.0|5.006616592407227|M3.5|8.145|0.298264349706292|0.2747141377790107|1|1.0|HPIC
TIC 23491633|L  415-82|269.30926623861|-41.99143514927|3622.0|17.688138961791992|M3V|9.2|0.4588501064473143|0.4558924264194471|0|0.0|HPIC
TIC 148199381|L  414-103|265.68229034065|-41.01923658641|3413.0|25.44863510131836|M3|10.0|0.505814905680621|0.5039445475206211|0|0.0|HPIC
TIC 383154495|L  413-148|258.21457490742|-43.34196452691|3682.0|22.317195892333984|nan||0.5247355734740384|0.522354957367422|1|1.0|HPIC
TIC 343110545|HD 153026B|254.72556550928|-39.55753842365|3882.720677895997|18.906539916992188|M0||0.5388400857811276|0.7075427642781799|1|1.0|HPIC
TIC 1342080634|CD-38 11343B|254.20141076172|-39.09351447164|3223.3445712390817|15.737881660461426|M4Ve||0.3401733583159599|0.2904396047263366|1|1.0|HPIC
TIC 341660524|CD-38 11343|254.20236659051|-39.09393346899|3420.0|15.716204643249512|M3Ve+M4Ve|8.773|0.5230429345275275|0.5197537894937235|1|1.0|HPIC
TIC 78625295|HD 150848|251.32054991774|-38.80929973336|3814.896564300072|14.874235153198242|M0V||0.5999759600098393|0.6178328787618135|1|1.0|HPIC
TIC 341828299|L  484-31|254.18804809|-37.06074401369|3646.0|20.281757354736328|M1|9.37|0.4737760700552748|0.4714632688889546|0|0.0|HPIC
TIC 154385809|HD 156384C|259.74511327781|-34.99683692408|3655.9909378011166|7.240612030029297|M1.5V|8.82|0.2938540068090851|0.3256842042711164|1|1.0|HPIC
TIC 151300352|1RXS J171502.4-333344|258.75916208711|-33.56115822957|3856.0|25.87466049194336|M0|9.066|0.6106946702852767|0.5966544867298401|0|0.0|HPIC
TIC 157594396|CD-32 12693|260.95511403075|-32.254521099|3646.0|21.95586395263672|M1.5|9.532|0.473291408767939|0.4710141591714482|0|0.0|HPIC
TIC 254659920|HD 329868|236.63279898705|-47.23351508382|3913.0|29.58812713623047|M0||0.6626849733008745|0.635748333565659|0|0.0|HPIC
TIC 254877683|HD 329879|237.40973256643|-47.6094710453|3878.0|27.635251998901367|M1|9.352|0.5597246231219838|0.554000826591939|0|0.0|HPIC
TIC 254643343|L  408-123|236.42335981347|-43.50790249343|3390.9367188479223|20.85381317138672|M4e||0.3636632630611071|0.3640183626111812|0|0.0|HPIC
TIC 223456058|HD 147555|246.113730759|-43.65656710137|4283.425815794923|29.373802185058597|K6V||0.6923110060827881|0.67|1|1.0|HPIC
TIC 160888288|CD-42 10084|227.64877848078|-42.9769819506|3998.100690497337|26.46037483215332|K5||0.6190187765424664|0.5920347309833202|1|0.0|HPIC
TIC 334747931|HD 132899B|225.77567006473|-41.99143297158|3079.0|24.26542854309082|nan|||0.682|1|1.0|HPIC
TIC 122549711|UCAC4 252-072181|228.03405883727|-39.69980464788|3683.0|23.575258255004883|nan||0.516684101893941|0.514610507678807|1|1.0|HPIC
TIC 122549704|UCAC4 252-072179|228.03307165008|-39.69828632829|3672.0|23.586631774902344|nan||0.5188438180932102|0.5165217821487847|1|1.0|HPIC
TIC 301087514|UCAC4 268-088652|238.74558749848|-36.40102365596|3603.0|28.04767608642578|nan||0.4266329037716023|0.4212880668395911|0|0.0|HPIC
TIC 172278724|L  480-69|234.14369759573|-37.9063749557|3247.0|10.078521728515623|M5e|9.91|0.2415023065210612|0.211823201083235|0|0.0|HPIC
TIC 4400550|CD-38 10980|245.89099340793|-39.22948889793|24677.0|12.901904106140137|DA2|10.841|0.0115056395984921|0.6179|1|1.0|HPIC
TIC 3657911|CD-37 10765|245.01461233224|-37.52900234447|3436.0|8.509861946105957|M3V|8.116|0.400542302870954|0.3922322641085125|1|1.0|HPIC
TIC 281036574|L  555-115|249.24337784232|-33.78086479723|3470.0|28.86753845214844|nan||0.4521148445874404|0.4495119612238|0|0.0|HPIC
TIC 34926238|HD 152606|253.9083934636|-32.06770198513|4002.871720004173|17.67511558532715|K8Vk|7.903|0.6663093708346888|0.62|0|0.0|HPIC
TIC 96891272|CD-30 13458|251.68802253848|-30.63305059387|4014.5649612955726|29.77189064025879|K7Vk|9.05|0.696406195333894|0.6418905854225159|0|0.0|HPIC
TIC 280267163|L  555-14|248.91836400489|-30.85561377512|3418.0|19.399526596069336|M3||0.3554372978251778|0.3405493330831993|0|0.0|HPIC
TIC 15195825|UPM J1651-2527|252.86794701681|-25.46032479516|3786.0|27.197185516357425|nan||0.6319874823831562|0.6132855403505465|0|0.0|HPIC
TIC 93927410|CD-32 11389|241.09649674957|-33.06103135699|4124.0|25.9854|K8Vk|8.405|0.7053055151272961|0.632|0|0.0|HPIC
TIC 210586632|LP  917-25|245.15673967927|-30.66126176721|3615.0|28.119647979736328|M2|9.81|0.5150248893182231|0.5123493409311938|0|0.0|HPIC
TIC 68559790|L  626-41|243.59140152511|-28.51018047068|3404.922479720579|18.899152755737305|M3.5|10.29|0.3409039276222162|0.3264592939726263|0|0.0|HPIC
TIC 442831795|UCAC4 291-086722|238.94541940843|-31.96149350631|3532.556662218561|21.68961524963379|nan||0.3651496987393475|0.3777118526718136|1|0.0|HPIC
TIC 66930631|PM J16016-2625|240.41560703637|-26.42108466551|3904.0|24.42606544494629|M0||0.5688336482964046|0.5614892282414683|0|0.0|HPIC
TIC 98376472|PM J16179-2526|244.4796418589|-25.43865910649|3803.0|29.129417419433597|M1||0.5444559683145288|0.5404523960137854|0|0.0|HPIC
TIC 392094347|CD-24 12677|245.78184764822|-24.70978510328|3791.0|16.544004440307617|M2V|8.314|0.5580042566615608|0.5521389426712328|0|0.0|HPIC
TIC 203621441|BD-21  4352|246.304192615|-21.93736234355|3882.0|18.59354019165039|M0V|8.591|0.5444977073943665|0.5400092426380961|0|0.0|HPIC
TIC 382622447|L  145-70|183.48120795094|-62.64912845501|3819.0|29.02220344543457|nan||0.5168686663875371|0.5141928763224047|0|0.0|HPIC
TIC 985829358|HD 114837B|198.56379986317|-59.1020946085|3971.7577885502815|18.221132278442383|nan||0.5033769823362703|0.5619222521781921|1|1.0|HPIC
TIC 241655722|HD 120491|207.77451063513|-53.73500757611|4680.0|28.08361434936523|K4.5V||0.6077687665684379|0.6948354840278625|0|0.0|HPIC
TIC 241655136|L  258-126|207.84066165583|-53.54608442697|3388.0|16.919214248657227|M2||0.3128157406334391|0.2914896493026903|0|0.0|HPIC
TIC 457463263|L  258-146|206.20335656013|-54.12164872684|3501.0|19.552061080932617|M3|10.097|0.3585602767417968|0.3441338027570042|0|0.0|HPIC
TIC 241464780|UPM J1343-5249|205.87193148028|-52.83102219273|3736.0|28.33252716064453|nan|9.56|0.5515371537445476|0.5449178119503321|0|0.0|HPIC
TIC 420003567|TYC 8662-250-1|202.64326306265|-52.99473944941|3714.0|29.15987777709961|nan||0.66582176291734|0.6386349804862599|0|1.0|HPIC
TIC 419909642|L  257-54|202.60748708176|-52.04451105584|3358.0|17.661008834838867|M3.5||0.301529616057945|0.2785187073089143|0|0.0|HPIC
TIC 271946648|L  194-11|187.39392528629|-55.99362471032|3227.0|13.096116065979004|M4V|10.41|0.2586478146374221|0.2303073427138063|0|0.0|HPIC
TIC 160197982|CD-51  6859|189.46756521451|-52.00147818377|3433.0|9.489614486694336|M3V(e)|8.233|0.4246837544180128|0.4188351895930891|0|0.0|HPIC
TIC 261275274|CD-47  8428|203.7976731392|-48.35713711802|3718.0|19.633289337158203|M1||0.4692596303438578|0.4668393206963036|0|0.0|HPIC
TIC 1048330135|L  330-8 B|204.09662626976|-45.93784105245|3449.5285837729166|28.142446517944336|nan||0.5024156762596671|0.4303946259500473|1|1.0|HPIC
TIC 243294999|L  330-8|204.09594552742|-45.93783604591|3489.5006929887727|28.213706970214844|M4|9.62|0.4970882936344083|0.4534295108191525|1|1.0|HPIC
TIC 243144193|HD 117383|202.65156238771|-42.63090306996|4246.0|28.8888|K5.5Vk:||0.8385277069092977|0.6638956608581521|1|1.0|HPIC
TIC 241682178|HD 120780B|208.15195388271|-50.92160560693|3400.0|16.818601608276367|nan||0.4523798112934611|0.448847549854981|1|1.0|HPIC
TIC 242444358|L  404-216|214.19802084721|-44.88915434413|3391.0|15.379290580749512|M3e|9.7|0.3717504155708596|0.3593791201264562|0|0.0|HPIC
TIC 127382459|CD-45  9206|217.32735110927|-46.46381528886|4103.0|24.103422164916992|K7Vk|8.637|0.5834343976249287|0.614|0|0.0|HPIC
TIC 180030300|HD 125595|215.34660765678|-40.39394930358|4674.0|28.18085289001465|K4Vk:||0.7539315645674839|0.7678807973861694|0|0.0|HPIC
TIC 242189360|L  403-34|210.9647759402|-42.69805708739|3221.0|9.93813705444336|M5e||0.2187880433507775|0.1881301296233457|0|0.0|HPIC
TIC 179829529|L  404-10|214.35784824926|-40.30425684233|3444.0|15.024160385131836|M3||0.319394901180677|0.2989818376913407|0|0.0|HPIC
TIC 179905621|CD-36  9261|214.75892323678|-37.46993612248|4023.988473738379|21.6146297454834|K7||0.656195759006854|0.63|0|0.0|HPIC
TIC 241832958|PM J14275-3643|216.88677166613|-36.73306529753|4015.3766827036097|29.45670509338379|nan||0.6715031337264981|0.6349461674690247|0|0.0|HPIC
TIC 179324612|CD-36  9107|211.85160230773|-36.72867418427|4126.213610276047|20.687768936157227|M0||0.6563072490024816|0.6457374095916748|0|0.0|HPIC
TIC 270348924|LP  913-13|215.45404925697|-31.90969120268|3463.0|26.002349853515625|nan|10.47|0.4092378235081847|0.4021501293137653|0|0.0|HPIC
TIC 107506599|CD-30 11219|212.73941939744|-31.29032709047|3643.0|15.911555290222168|M2V|8.728|0.4935913201854217|0.4914783472439973|0|0.0|HPIC
TIC 403907527|L  327-121|188.38782514193|-48.43649562954|4250.0|20.7926|M3.5||0.2619997293539398|0.6644940739948736|0|0.0|HPIC
TIC 73305532|SCR J1241-4655|190.26358686972|-46.92317656963|3536.0|21.30330467224121|M3|9.94|0.4200803887567851|0.4135324892163167|0|0.0|HPIC
TIC 332529990|L  325-274|180.09544389388|-49.52060974135|3515.600533867483|21.112668991088867|M3e||0.3366317588659042|0.4676713355810172|1|1.0|HPIC
TIC 72923291|CD-45  7872|188.99337846183|-45.93910126911|3583.0|25.6803|M1.0|8.906|0.5647612299442711|0.6266934774668749|0|0.0|HPIC
TIC 72559549|PM J12307-4622|187.68696098315|-46.37869611002|3628.0|27.11996078491211|M3||0.553830473763601|0.5478598357335362|0|0.0|HPIC
TIC 73232846|L  399-68|190.19287310204|-43.56638798456|3341.0|8.050803184509277|M3V|9.619|0.2206678195781744|0.1898850829258256|0|0.0|HPIC
TIC 73486233|LTT  4866|191.15653428062|-41.92725918523|3840.3400046534102|28.44081115722656|nan||0.5323719972402953|0.5371892311202158|0|0.0|HPIC
TIC 30380653|WT 392|198.2888282213|-41.5110446589|3190.0|11.870488166809082|M5||0.3061155554509974|0.2836715028097141|0|0.0|HPIC
TIC 30203825|L  472-66|197.33505870157|-40.15751897731|3340.0|16.70655059814453|M4|10.21|0.3256859902365064|0.3061097957484488|0|0.0|HPIC
TIC 258322247|L  326-41|182.49238869047|-46.19228696255|3331.0|19.76839637756348|M3.5|10.64|0.332516401477789|0.3140519834388505|1|1.0|HPIC
TIC 21826078|L  397-71|181.66296107658|-44.46488643562|3321.0|16.369813919067383|M4|10.11|0.3401928711701545|0.3231268298676903|0|0.0|HPIC
TIC 997989768|HD 104731B|180.91408008994|-42.43401670039||24.83902740478516|nan||||1|0.0|HPIC
TIC 144370079|L  471-42|189.70457636416|-38.38157544993|3152.0|6.66208553314209|M4.0V||0.1896971796188333|0.1589740483321597|0|0.0|HPIC
TIC 144490040|L  471-3|190.6645515023|-36.34195219324|3536.0|28.459131240844727|M2||0.5166666895218914|0.577783690173176|0|0.0|HPIC
TIC 103863534|CD-33  8748|195.10749485877|-34.60674314875|3774.0|21.03418731689453|M1|8.82|0.5939125454981335|0.5823442276226787|0|0.0|HPIC
TIC 131117847|CD-32  8858|190.1906184456|-33.37142604454|4214.8|29.916818618774418|K6.5Vk:|9.193|0.6327806382078146|0.6547573208808899|0|0.0|HPIC
TIC 461277678|UCAC3 101-133278|203.27528760611|-39.95429518637|3458.0|22.907873153686523|nan|10.5|0.3460192936861483|0.3299172607518124|0|0.0|HPIC
TIC 461248973|PM J13313-3611|202.84333324148|-36.19281130931|3849.0|28.388696670532227|M0||0.6044595345099534|0.5914071775577469|0|0.0|HPIC
TIC 30199566|HD 120237B|207.2293336127|-35.70095207931|4242.15620985829|29.949556350708008|K5V||0.6905776321660267|0.6747138500213623|1|1.0|HPIC
TIC 305743877|L  547-159|205.94485239602|-35.40432874114|3815.0|26.63865852355957|M0V||0.2494314012233599|0.4482985084686116|0|0.0|HPIC
TIC 124618044|L  473-1|200.01606814586|-35.41219987693|3345.0|13.644206047058104|M4||0.2766106775575204|0.2501552277833925|0|0.0|HPIC
TIC 471012269|LP  912-33|209.30443503645|-29.37386989446|3468.0864786530187|13.23886489868164|M3||0.2721329357699513|0.2656256641247729|0|0.0|HPIC
TIC 124232871|UCAC3 111-148082|197.18951840544|-34.56730054711|3485.0|27.953840255737305|nan|10.51|0.4197642148757705|0.4136885245898045|0|0.0|HPIC
TIC 229676988|LP  854-32|198.13188690464|-27.03965776765|3493.0|28.812299728393555|nan||0.4093387561179313|0.4011665963839686|0|0.0|HPIC
TIC 58462925|CD-27  9225|201.45352820871|-28.37398687549|3600.0|15.37803840637207|M1|8.871|0.4531020705352371|0.4499100261065589|0|0.0|HPIC
TIC 58532199|LP  855-14|201.97485460978|-26.95041153134|3581.0|19.73383903503418|M1.5V|9.597|0.4341851430299693|0.4296052620930864|0|0.0|HPIC
TIC 101824432|LP  855-60|206.08710548119|-26.30977265569|3329.0|20.26036071777344|M3.5V|10.57|0.3405456312262985|0.323562946049972|0|0.0|HPIC
TIC 101774867|L  617-35|200.90845862524|-25.91253980606|3287.0|14.05810832977295|M3.5|10.11|0.305693947810126|0.2834457911029542|0|0.0|HPIC
TIC 32085776|PM J13306-2039|202.67062339638|-20.65104104551|3299.0|17.132518768310547|M4||0.4123770208949306|0.4043898312003744|0|0.0|HPIC
TIC 185850907|LP  915-41|232.91611786948|-29.27458615514|3781.0|28.75979995727539|M0.5||0.5678125400311698|0.5606753459042766|0|0.0|HPIC
TIC 471012291|L  623-94|230.55408289101|-27.82849400474|3352.508224080829|11.697189331054688|M3:|10.51|0.2009385446368908|0.1854802117406571|0|0.0|HPIC
TIC 440859011|UPM J1456-2932|224.14609078906|-29.54851129194|3527.0|25.08989906311035|nan|10.19|0.4301808029436915|0.4253183233322999|0|0.0|HPIC
TIC 167121|HD 131719|223.97924009939|-27.12729252011|4722.293232767277|27.23916816711425|K3Vk:||0.7071194243348975|0.7393810749053955|0|0.0|HPIC
TIC 70219870|LP  859-64|227.48300719183|-23.98329660589|3762.0|24.227039337158203|M0V||0.4593735979166007|0.4565555781035854|0|0.0|HPIC
TIC 70111746|LP  859-11|227.0974789103|-23.86033226444|3574.0|22.686349868774418|M2|9.69|0.4663869038063809|0.463900577889261|0|0.0|HPIC
TIC 111773|CD-25 10553B|222.38111905904|-26.10903572405|3595.0|20.726242065429688|M1.5V|9.893|0.3993122222496469|0.3906495336928114|1|1.0|HPIC
TIC 440887364|CD-23 12010|225.0808271083|-24.454081993|4267.847999987578|27.47991943359375|K7V||0.680731092309463|0.66|0|0.0|HPIC
TIC 309696994|UCAC4 341-072230|223.99922491436|-21.96823053805|3437.0|23.69269371032715|nan||0.359053475453727|0.3447493634992178|0|0.0|HPIC
TIC 49324530|LP  804-27|243.17408425687|-18.87550311314|3420.0|14.564431190490724|M3V|9.37|0.4797212578974549|0.4772751839809772|0|0.0|HPIC
TIC 287291938|L  768-119|235.52718666954|-19.47177253598|3374.0|9.683658599853516|M3|9.305|0.1429699830668052|0.2584271688267979|0|0.0|HPIC
TIC 438893825|BD-18  4031|229.66479022391|-18.62659295348|4238.292995611625|27.350971221923828|K4V||0.5675712526887408|0.66|0|0.0|HPIC
TIC 335303899|LP  802-69|232.27987863453|-17.38178547361|3868.0|23.299184799194336|M0Vk|8.97|0.6175392024990216|0.6022650834795071|0|0.0|HPIC
TIC 346160387|LP  802-68|231.19063046118|-17.12759637243|3609.0|29.920270919799805|M2V||0.584626926124781|0.5750413435752567|0|0.0|HPIC
TIC 410803077|LP  744-46|240.64618899222|-14.64367117554|3717.0|26.94627952575684|M1.5||0.5174565558310336|0.5151202862378746|0|0.0|HPIC
TIC 410458113|PM J15545-1310|238.63011850226|-13.17216480631|3452.0|27.561647415161133|nan||0.4341440027338711|0.4293578501404552|1|0.0|HPIC
TIC 471012749|Ross  802|234.24426986786|-14.13382088502|3316.5636160169865|13.985027313232422|dM4.0|9.96|0.3242978649418092|0.3104402981852687|0|0.0|HPIC
TIC 54509080|G 152-50|236.85228666486|-10.89646304063|3339.0|15.9893|M2.5V|8.907|0.6133808008686135|0.4851323530587654|0|0.0|HPIC
TIC 83357842|UCAC2  20165407|214.52169713277|-28.06018957254|3471.0|22.210498809814453|nan|10.54|0.3415344482923768|0.3242221254849333|0|0.0|HPIC
TIC 1056634922|HD 125276B|214.75291673926|-25.81596272738|4810.246648341544|17.925689697265625|nan||0.173569042927898|0.7783434617900948|1|1.0|HPIC
TIC 72938014|L  691-74|210.69446477019|-24.5304779821|3535.0|17.976186752319336|sdM2||0.3641852156450719|0.3509844786010799|0|0.0|HPIC
TIC 437328411|L  691-20|207.68334246515|-21.69082847586|3401.0|21.070594787597656|M3|10.23|0.3810945206059106|0.3699545079111619|1|1.0|HPIC
TIC 219889976|L  763-66|208.48179621256|-20.24539843501|3625.5068511132313|16.51844024658203|M1||0.2633018217747037|0.2737003578899843|0|0.0|HPIC
TIC 339386257|L  691-8|210.62033516744|-21.01019725793|3339.0|20.057199478149418|M3.5||0.3420623836582419|0.3251727203525846|0|0.0|HPIC
TIC 125421413|L  763-63|209.79337666153|-19.83435030685|3174.0|10.811483383178713|M4.5V|9.9|0.2797345061409445|0.2538339792653051|0|0.0|HPIC
TIC 357531989|BD-17  3890|203.92583566314|-18.25348955403|3871.0|24.19564247131348|K7V|9.1|0.5535745043912346|0.548514687099775|0|0.0|HPIC
TIC 437340280|LP  798-51|208.22279930827|-18.33802018612|3600.0|22.55432891845703|M2Vk:|9.64|0.4682281577863754|0.4657354091608073|0|0.0|HPIC
TIC 286942673|L  762-51|206.46131239135|-17.96822505972|3325.0|11.188758850097656|dM3.5|9.226|0.3525031216511667|0.3372753768612117|0|0.0|HPIC
TIC 157414031|HD 124498|213.58907703734|-15.35614216398|4023.2955514856512|28.867162704467773|K5.5Vkee|8.493|0.7442242066655445|0.6288421134758695|1|1.0|HPIC
TIC 385432679|PM J14053-1236|211.32708227917|-12.60041771788|3552.0|23.837156295776367|nan||0.3735983411042206|0.3613070888580424|0|0.0|HPIC
TIC 20667429|LP  739-36|213.94314524162|-13.49261740931|3459.0|15.57540512084961|M3||0.2940807113034515|0.2701654498404933|0|0.0|HPIC
TIC 432234964|HD 134440|227.55403174695|-16.46292221618|4825.0|29.356481552124023|K2V|8.441|0.5758162625931601|0.78|1|1.0|HPIC
TIC 432235014|HD 134439|227.554530181|-16.37940987352|5017.0|29.367387771606445|sd:K1Fe-1|8.16|0.6096130045119091|0.82|1|1.0|HPIC
TIC 331822024|Ross  499|221.76856589079|-12.74084905538|3656.0|26.924341201782227|K7V|10.0|0.4670122411549696|0.4646947810397292|0|0.0|HPIC
TIC 26358020|G 151-9|223.74282805965|-11.3892390336|3366.0|28.39298439025879|nan|10.49|0.4567543462229155|0.4542137767708889|0|0.0|HPIC
TIC 192679501|HD 132683|225.18088802638|-11.13512971241|4004.1348809985934|17.82305145263672|K8Vk|7.822|0.7024668325821805|0.62|0|0.0|HPIC
TIC 308377356|G 152-8|229.79885732658|-12.75181343151|3264.0|21.51735496520996|M4|10.07|0.4197715166058355|0.4537095071991388|1|1.0|HPIC
TIC 36853511|BD-07  4003|229.86177973824|-7.72227526625|3396.0|6.298812389373779|M3V|8.911|0.3297908565054528|0.3108598422423502|0|0.0|HPIC
TIC 297175954|Wolf 1478|217.75483544489|-12.29609669645|3325.0|10.875832557678224|dM3.5|9.257|0.3374745502097684|0.31968398611368|0|0.0|HPIC
TIC 294401924|BD-11  3759|218.57004816916|-12.51956037848|3215.0|6.250582218170166|M3.5V|8.473|0.3154637005643495|0.2944269047330254|0|0.0|HPIC
TIC 6112560|Ross  848|215.03071073422|-9.62038656817|3374.5797825908367|13.822246551513672|M4|10.25|0.2770245566816416|0.254131769807059|0|0.0|HPIC
TIC 180325572|BD-04  3873|230.51708385582|-4.77745255037|4126.425994500821|19.139514923095703|K4V|7.951|0.6658383356283921|0.6473017334938049|0|0.0|HPIC
TIC 38840951|BD-03  3746|228.49850603597|-3.79799870705|4388.0|25.702133178710938|K4||0.59672120457157|0.6782504320144653|0|0.0|HPIC
TIC 185284480|PM J14430-0443|220.7640948898|-4.72931740834|3625.0|28.84115219116211|nan|10.35|0.4336788422626179|0.4287987023240216|0|0.0|HPIC
TIC 401821253|CPD-88   203|351.68588934041|-87.41838613267|3859.0|21.4270076751709|M1||0.6431328218062974|0.6219442677752534|0|0.0|HPIC
TIC 468216076|L    2-77|326.67786328745|-85.7179119808|3180.0|15.5548734664917|M3.5||0.3071016247892732|0.2847288355698673|0|0.0|HPIC
TIC 404431236|LEHPM 4393|332.16134057154|-83.05789898563|3403.0|21.117799758911133|nan||0.3606800400828348|0.3465758285661107|0|0.0|HPIC
TIC 369327947|L   22-69|290.22657081953|-82.55449138596|3312.0|12.481253623962402|M3.5V|10.0|0.2874887802214967|0.262510057714325|0|0.0|HPIC
TIC 401667290|L   23-30|311.65444701508|-81.72045720903|3417.0|10.664817810058594|M3e||0.3489376022381016|0.3331214084599472|0|0.0|HPIC
TIC 324608535|L   46-163|312.92325637805|-79.31110653114|3589.0|17.013883590698242|M2.5V|9.64|0.3720265572685043|0.3595834391156756|0|0.0|HPIC
TIC 274012205|PM J23277-8144|351.93423337905|-81.74544320201|3654.0|27.482290267944336|M2||0.4663008966298286|0.4638100901541837|0|0.0|HPIC
