,main_id,coo_ra,coo_dec,plx_value,dist_st_value,sptype_string,coo_gal_l,coo_gal_b,teff_st_value,mass_st_value,radius_st_value,binary_flag,mag_i_value,mag_j_value,class_lum,class_temp,parent_main_id,sep_ang_value,sep_phys_value,a_crit_s,ecliptic_pm45deg,Lon,Lat,baseline_E,separation_E,baseline_i,baseline_o,Erik_teff,teff,contrast,contrast_flag,baseline_flag,optimised_flag
3828,Ross  806,238.276498451798,34.7538534528178,43.7064,22.88,M3.0V,55.5968079646321,50.6429769874934,3289.0,0.27,0.3,True,,8.00100040435791,V,M,WDS J15531+3445AB,26.7,610.9,167.3866,False,223.80461797840363,53.221989896965795,285.8494257716567,0.0042573545620133825,299.80140699367047,169.11080088183326,3427.6778654645045,3289.0,3.027509197948727e-06,1,0,0
3829,LP  329-19,240.43544115882,30.46131850142,35.5183,28.15,M4.5,49.2294302816589,48.4769359724965,3110.0,0.184,0.217,True,,10.4270000457764,V,M,WDS J16019+3027AB,104.8,2950.1,601.012153424658,False,228.8180326186028,49.75733382572074,543.7862136951582,0.0022379426440187157,570.3277924364268,321.70826251702124,3111.716337106017,3110.0,6.202360499927805e-06,1,0,0
3830,LP  329-20,240.46918630032,30.45970079489,35.2787,28.35,M2.5V,49.2328854554179,48.447893662855,3132.09765625,0.4,0.469711244106293,True,,9.52999973297119,V,M,WDS J16019+3027AB,104.8,2971.1,1022.8724,False,228.8616921989523,49.76462784490051,249.44903214418576,0.00487860123728379,261.6243520803026,147.57603759819838,3467.368504525317,3132.09765625,1.312141492200406e-06,1,0,0
3831,HD 144579,241.236640084482,39.1565096068194,69.6405,14.36,G8V,62.369343824248304,48.2726026667699,5126.0,0.94,0.760153412818909,True,5.63000011444092,5.18200016021729,V,G,WDS J16048+3910AB,70.0,1005.2,403.882920996441,False,224.94423769831738,58.17759978249283,29.149176654701872,0.04174945904214992,30.571914392326143,17.244885470088107,5482.769649208536,5126.0,2.7856364486890213e-07,1,1,1
3832,HD 144579B,241.211909899381,39.1599774982611,69.6375,14.36,M4.0V,62.3754105628595,48.2916668414196,3160.0,0.184,0.217,True,,9.90299987792969,V,M,WDS J16048+3910AB,70.0,1005.2,146.966679003559,False,224.90796931904643,58.17386520839308,268.6895936337537,0.004529250055425256,281.80402321432337,158.95890728259016,3213.660538640318,3160.0,6.0803511126135635e-06,1,0,0
3833,HD 144840,242.10203020842,-13.13550188846,35.3808,28.26,K2.5V,359.221222791349,27.529737394993,4882.0,0.762173056602478,0.794264912605286,True,,6.93100023269653,V,K,WDS J16084-1308AB,15.1,426.7,155.573993955648,True,242.62160991558937,7.691533869749372,60.525938945635474,0.020106459776707414,63.48014030998887,35.80762837493957,4965.923214503363,4882.0,2.6986874882693993e-07,1,1,1
3834,HD 144840B,242.10203426492,-13.13131200659,35.4659,28.2,M3Ve,359.224817756666,27.5324563284675,3315.0,0.27,0.491545677185059,True,,9.41399955749512,V,M,WDS J16084-1308AB,15.1,425.8,78.0925443020508,True,242.6208197851917,7.695649675407213,211.6647156050817,0.00574948145409575,221.99582657202842,125.22253447867536,3427.6778654645045,3315.0,1.1168267491582215e-06,1,0,0
3835,HD 147379,244.178109781613,67.23884212426,92.8766,10.77,M1-Ve,99.900281359707,39.4701034601554,3949.0,0.47,0.761470496654511,True,,5.77899980545044,V,M,WDS J16167+6714AB,64.5,694.7,226.021583783784,False,164.34326217405936,79.91471320364131,36.77211929290312,0.03309470273291367,38.56692408036514,21.754679153047153,3655.9479161312506,3949.0,3.7649008927675347e-07,1,1,1
3836,HD 147379B,244.188810338179,67.2562447570356,92.8985,10.76,M3.0V,99.9182318302938,39.4587927906814,3382.38818359375,0.27,0.497112065553665,True,,6.90799999237061,V,M,WDS J16167+6714AB,64.5,694.0,154.518162162162,False,164.24817861195694,79.92126368796876,76.70812654324156,0.015864842640523204,80.4521618451074,45.381139664191835,3427.6778654645045,3382.38818359375,1.0652802922001645e-06,1,1,1
3837,* eta UMi,244.37612604569,75.75534307839,33.419,29.92,F5V,109.276224652525,35.3268940248537,6763.95068359375,1.53878974914551,2.02434921264648,True,,4.3730001449585,V,F,WDS J16175+7545AB,228.3,6830.7,2892.2185486615,False,120.34117604850208,77.8277418334924,13.098018419983822,0.0929119442221224,13.73731761237466,7.748892197313264,6546.361740672747,6763.95068359375,2.873740263228266e-08,0,0,0
3838,LP   23-71,244.5872128059,75.7189641342,33.6699,29.7,M4.0V,109.205054517406,35.3012941784792,3131.64721679688,0.184,0.257162034511566,True,,10.8409996032715,V,M,WDS J16175+7545AB,228.3,6780.5,844.750867495379,False,120.33896111341696,77.89120618987627,477.45696947982475,0.0025488419578076596,500.76109421094617,282.46735244396007,3213.660538640318,3131.64721679688,4.37831192326786e-06,1,0,0
3839,L  772-52,251.92260112517,-19.69116121371,33.9309,29.47,M2.5,0.124691560852983,16.0894445557013,3564.0,0.4,0.421,True,,8.7519998550415,V,M,WDS J16475-1945AB,196.6,5793.8,1587.5012,True,252.98851980757883,2.687095042614139,223.4359007257143,0.005446583798329654,234.34154967999672,132.1864615102051,3467.368504525317,3564.0,1.3934436209139334e-06,1,0,0
3840,L  772-53,251.89820925514,-19.74070554898,33.9087,29.49,M2,0.0692158117174866,16.077589755422,3888.0,0.4,0.421,True,,8.64200019836426,V,M,WDS J16475-1945AB,196.6,5797.7,1588.5698,True,252.97184295978758,2.6350941048765546,187.8756386439503,0.0064774888625351605,197.0456321653931,111.14872675184034,3556.3131856898544,3888.0,1.2547770688481363e-06,1,0,0
3841,CTI 170958.5+275905,257.617852865,27.96940253464,42.7694,23.38,M5.5V,50.0256469587533,33.3019178853445,2930.0,0.123,0.156,True,,11.8540000915527,V,M,WDS J17104+2759AB,48.1,1124.6,194.970805353729,False,252.60771567335533,50.66200648424293,707.8071957058327,0.0017193416007085108,742.3544496547794,418.7443840847709,2930.8932452503213,2930.0,1.2934357928190566e-05,1,0,0
3842,StM 336,257.60606806359,27.9777835237,42.7717,23.38,M2.5V,50.0319585925473,33.3141955818587,3219.69604492188,0.4,0.486217796802521,True,,8.98700046539307,V,M,WDS J17104+2759AB,48.1,1124.6,421.309994646272,False,252.58966408668024,50.66890841854795,188.06769995554743,0.006470873824402147,197.2470677683873,111.26235175610586,3467.368504525317,3219.69604492188,1.183310101112534e-06,1,0,0
3843,HD 156985,259.46009837452,52.44711355793,53.9817,18.52,K2,79.709638334267,35.2344950472645,4694.0390625,0.82,0.770330965518951,True,,6.12799978256226,V,K,WDS J17178+5227AB,182.9,3387.3,1252.86593394495,False,244.5455687970568,74.95202383287373,44.23851432191135,0.027509114524108386,46.39774525072259,26.171858021422253,5105.049999754065,4694.0390625,3.002316836413075e-07,1,1,1
3844,LP  138-36,259.41072243326,52.40618096551,53.9373,18.54,M3.5V,79.659622434777,35.2647217106248,3016.7373046875,0.27,0.291953206062317,True,,9.76799964904785,V,M,WDS J17178+5227AB,182.9,3391.0,604.033541284404,False,244.47864617624532,74.90428410556031,282.9122802936271,0.004301553667429408,296.7209028279501,167.37316218357392,3273.406948788383,3016.7373046875,3.5596155806491207e-06,1,0,0
3845,CD-51 10924,262.546685313934,-51.6369806414192,62.5786,15.98,M0V,339.104000978051,-9.54277582682409,3849.0,0.54,0.544,True,8.60000038146973,6.71099996566773,V,M,WDS J17302-5138AB,47.6,760.6,256.575733333333,True,264.74570482881546,-28.33265230753107,80.39191217610635,0.015137870513541131,84.31574881161809,47.56049663497826,3845.9178204535356,3849.0,7.606263377347728e-07,1,1,1
3846,L  269-24,262.567658110605,-51.6396098704728,62.5776,15.98,M3V,339.108772879617,-9.55519316842895,3006.0,0.27,0.367813944816589,True,10.4899997711182,8.97599983215332,V,M,WDS J17302-5138AB,47.6,760.6,160.233066666667,True,264.76064167097235,-28.33451570215634,194.93998920199346,0.006242753792280521,204.45478553724456,115.32805290355711,3427.6778654645045,3006.0,2.252780558113935e-06,1,0,0
3847,CD-48 11837,263.806738392226,-48.68086705638,103.3081,9.68,M1.5V,342.077063544181,-8.66419675947409,3405.0,0.47,0.547340631484985,True,7.87099981307983,6.66699981689453,V,M,WDS J17352-4841AB,4.7,45.5,14.8034864864865,True,265.4735346498625,-25.338083542634152,61.84630268019859,0.019677204685147734,64.86494947760163,36.58876609457825,3622.4299841669877,3405.0,8.715861103732354e-07,1,1,1
3848,CD-48 11837B,263.806004941899,-48.6800340143997,103.2027,9.69,M3V,342.077523293619,-8.66334711273892,2989.0,0.27,0.257200568914413,True,,,V,M,WDS J17352-4841AB,4.7,45.5,10.1305135135135,True,265.4729557322837,-25.33727442992246,170.97410057502634,0.007117816983770853,179.31914949102105,101.14964198455534,3427.6778654645045,2989.0,4.64012130330987e-06,1,0,0
3849,CD-32 13298,266.56009040056,-32.10233044533,70.7335,14.14,M2.5,357.365151581831,-1.76128568955867,3752.0,0.4,0.421,True,8.87600040435791,7.46000003814697,V,M,WDS J17461-3204AB,21.2,299.8,77.5620505747127,True,267.0469152603748,-8.698038252230386,96.73239929407866,0.012580710969012046,101.45379628435781,57.22765918344183,3467.368504525317,3752.0,1.3095105046948826e-06,1,0,0
3850,HD 318327,266.55312876472,-32.10253857611,70.6792,14.15,M1.5,357.36190990012,-1.75635399092797,3713.0,0.47,0.641168117523193,True,8.33100032806397,7.11299991607666,V,M,WDS J17461-3204AB,21.2,300.0,86.7862068965517,True,267.04095641360817,-8.698388753900774,64.90302344021252,0.018750472510404882,68.07086525708965,38.39714648366817,3622.4299841669877,3713.0,5.717326978331993e-07,1,1,1
3851,BD+18  3497,268.93707550224,18.50038476014,44.4306,22.51,K5V,43.8983295174308,20.3503823736903,4404.0,0.687641859054565,0.706695139408112,True,7.82399988174439,6.98699998855591,V,K,WDS J17557+1830AB,18.5,416.4,128.967762666357,True,268.63734125596505,41.93387924307663,66.58540962309483,0.01827671202665052,69.8353667717358,39.392459572059785,4436.086439314323,4404.0,3.8427026325890376e-07,1,1,1
3852,BD+18  3497B,268.93187531782,18.4988744175,44.4069,22.52,M1,43.894800644277105,20.354338871629,3551.0,0.47,0.482,True,,8.36499977111816,V,M,WDS J17557+1830AB,18.5,416.6,99.2670931632946,True,268.6307330773323,41.93231952770976,150.2278005957279,0.008100779962377189,157.5602465059406,88.87596539639061,3655.9479161312506,3551.0,1.067793417255237e-06,1,0,0
3853,HD 164595,270.16206038152,29.57192273029,35.402,28.25,G2V,55.466851249448,23.2768448579128,5718.0,0.941990435123444,1.04459846019745,True,,5.86399984359741,V,G,WDS J18006+2934AB,88.1,2488.8,872.910281765302,False,270.2248092093665,53.01025582569685,33.53598559875342,0.03628825380051167,35.172838428079366,19.8401566407105,5767.664633922509,5718.0,1.3025869832128163e-07,1,1,1
3854,HD 164595B,270.18928827047,29.56576424767,35.361,28.28,M2.5V,55.468938086738,23.2524505948599,3280.29223632813,0.4,0.514423847198486,True,,9.05799961090088,V,M,WDS J18006+2934AB,88.1,2491.5,491.484732634905,False,270.2641465077028,53.004052541694755,207.13979668229476,0.005875077490417794,217.2500515685569,122.5455563427489,3467.368504525317,3280.29223632813,1.0330140218889806e-06,1,0,0
3855,G 204-57,274.514166874162,38.7761837225303,87.9814,11.37,M4V,66.1856715810419,22.7229482556857,4250.0,0.184,0.217,True,,9.19699954986572,V,M,WDS J18180+3846AB,9.8,111.4,26.5141814977974,False,277.5218103426916,62.09719778649197,205.698458220206,0.005916244425882259,215.73836303631032,121.69284900913217,3213.660538640318,3213.660538640318,5.954570316237789e-06,1,0,0
3856,G 204-58,274.517611597258,38.7757238952864,88.0109,11.36,M3V,66.1860624380468,22.7202476218466,3132.20092773438,0.27,0.375614494085312,True,,8.03999996185303,V,M,WDS J18180+3846AB,9.8,111.3,34.5020193832599,False,277.52747050125924,62.096559767937855,124.98763975933856,0.0097366616347113,131.08814249149773,73.94368487175606,3427.6778654645045,3132.20092773438,2.0518237715070415e-06,1,0,0
3857,HD 171314,278.32400012148,22.3142533509703,42.7251,23.41,K4V,51.2075234941426,13.7825500869774,4469.0,0.73,0.729051470756531,True,7.64200019836426,6.81699991226196,V,K,WDS J18333+2219AB,49.1,1149.4,483.965833292831,False,280.99492721833707,45.4361426752571,65.18577295438202,0.018669140545583728,68.3674154493664,38.56442335211411,4602.565735813559,4469.0,3.5492755314217245e-07,1,1,1
3858,HD 171314B,278.31148216701,22.3215131969706,42.6983,23.42,M6V,51.2095018289796,13.7960821265597,3002.7705078125,0.093,0.183725491166115,True,,11.1169996261597,V,M,WDS J18333+2219AB,49.1,1149.9,145.968836938032,False,280.9793259160995,45.44432666007161,573.1964551339736,0.0021231156368080244,601.1735138842768,339.1075959962467,2811.9008303989394,3002.7705078125,9.041142212890014e-06,1,0,0
3859,BD+45  2743,278.82662633606,45.7440387714539,64.2358,15.57,M0.5V,74.3933987676925,21.7322314981412,3790.0,0.54,0.544,True,8.0,6.88100004196167,V,M,WDS J18355+4546AB,112.1,1745.4,527.630706382979,False,287.09743158668874,68.66020975109346,80.78702187139632,0.015063834866881625,84.73014335603602,47.79424668301943,3767.0379898390893,3790.0,7.748467104831402e-07,1,1,1
3860,BD+45  2743B,278.863700695252,45.7613742199203,64.2099,15.57,M2.5V,74.4194312790343,21.7126137416521,3125.0,0.4,0.421,True,,8.88599967956543,V,M,WDS J18355+4546AB,112.1,1745.4,428.848493617021,False,287.17553063869366,68.67295662721446,153.54538901208008,0.007925749934191283,161.03976259159757,90.83867717225327,3467.368504525317,3125.0,1.637971097633367e-06,1,0,0
3861,UCAC3 152-281176,281.25327268756,-14.15110025511,55.2002,18.12,M5,19.5842915407326,-5.00769989376982,2986.92797851563,0.123,0.413071900606155,True,,8.46000003814697,V,M,WDS J18450-1409AB,3.2,58.0,15.892,True,281.0349826643178,8.85794092613137,199.34867080380315,0.006104692606932855,209.0786498099875,117.93626411301604,3061.963433690679,2986.92797851563,1.8005323655706568e-06,1,0,0
3862,UCAC3 152-281185,281.25410284041,-14.15157514824,55.1253,18.14,M5,19.5842294023429,-5.0086324457076,2930.0,0.123,0.156,True,,8.47000026702881,V,M,WDS J18450-1409AB,3.2,58.0,15.892,True,281.0357570732234,8.857404271642723,549.1711946152183,0.0022159981601193486,575.9756080726132,324.8940601923758,3061.963433690679,2930.0,1.2934357928190564e-05,1,0,0
3863,HD 349726,286.80501646016,20.8770161551731,113.2228,8.83,M2V,53.3220653135933,6.04317320211801,3331.0,0.4,0.382913410663605,True,8.5310001373291,7.277999877929689,V,M,WDS J19072+2053AB,113.8,1004.9,275.3426,True,291.69030465578555,43.05942763254599,84.26382458595265,0.014442287219191144,88.37664480640473,49.851150907960694,3556.3131856898544,3331.0,1.8295260962456006e-06,1,1,1
3864,Ross  730,286.77318590886,20.8880390048814,113.2521,8.83,M2.0V,53.3184960688082,6.07469074765078,3227.88500976563,0.4,0.394268095493317,True,8.54300022125244,7.29500007629395,V,M,WDS J19072+2053AB,113.8,1004.9,275.3426,True,291.6524732694679,43.07498822639533,87.14917179210686,0.01396412991463551,91.40282248626225,51.558145335315864,3556.3131856898544,3227.88500976563,1.7939518969419956e-06,1,1,1
3865,BD+01  3942A,288.745673102569,2.16517792674389,37.2395,26.85,K7V,37.5534872666432,-4.24252459546474,4226.70654296875,0.64,0.567648768424988,True,,7.9210000038147,V,K,WDS J19149+0209AB,8.5,228.2,66.201206779661,True,290.6205135355533,24.27253468197775,107.34719568324996,0.011336694443781901,112.58668865884525,63.50745741541135,4102.041029866068,4226.70654296875,6.250450168839121e-07,1,0,0
3866,BD+01  3942B,288.745937925187,2.16281891267278,37.2314,26.86,M0V,37.5515095097022,-4.2438455305619,3575.0,0.54,0.488081097602844,True,,8.52200031280518,V,M,WDS J19149+0209AB,8.5,228.3,58.878183050847504,True,290.6204382007388,24.270161826288067,174.5790931044345,0.006970836743491803,183.10009755345158,103.28238432670105,3845.9178204535356,3575.0,1.0328683671344983e-06,1,0,0
3867,HD 183870,293.02793394657,-11.27494160911,56.5657,17.68,K2V,27.3076553379891,-14.0779270113938,5052.0,0.82,0.797050476074219,True,,5.91200017929077,V,K,WDS J19321-1116AB,208.5,3686.3,1527.73093913044,True,292.9471147340082,10.348496106009664,35.23709173503118,0.03453640175554039,36.95697359548402,20.84654460288445,5105.049999754065,5052.0,2.5763241075354996e-07,1,1,1
3868,HD 183870B,293.03377305474,-11.33260208428,56.5871,17.67,M5,27.2564952958658,-14.1078493695,2892.0,0.123,0.306858003139496,True,10.8199996948242,9.60400009155273,V,M,WDS J19321-1116AB,208.5,3684.2,492.080973913044,True,292.94359177218325,10.290654532836944,279.14690907482566,0.0043595766863091445,292.771748177026,165.14553852923225,3061.963433690679,2892.0,3.39857203604639e-06,1,0,0
3869,HD 186704,296.48891902371,4.2484570221,34.3321,29.13,G0V,43.0576991076009,-10.0997160256059,5830.2216796875,0.991167724132538,1.05042994022369,True,6.34100008010864,5.90000009536743,V,G,WDS J19460+0415AB,10.2,297.1,101.539568291339,True,299.3924212310761,25.025495901092246,33.07756734706506,0.03679116859135798,34.69204530954592,19.568952745608758,5929.2532458,5830.2216796875,1.2602034959612083e-07,1,1,1
3870,HD 186704B,296.48888500656,4.24565072515,34.3324,29.13,M1.5Ve,43.0551783884834,-10.1010266938228,3620.0,0.47,0.482,True,,8.44099998474121,V,M,WDS J19460+0415AB,10.2,297.1,61.2712317086608,True,299.3917782487925,25.022750456069893,186.98493211197675,0.0065083445126427894,196.11145127353632,110.62177766119198,3622.4299841669877,3620.0,1.043157406285786e-06,1,0,0
3871,BD+58  2015,299.14144041721,59.1615320719994,36.8142,27.16,K7Ve,92.2612901723685,15.2841136822221,3953.0,0.64,0.63,True,,7.4229998588562,V,K,WDS J19566+5910AB,73.1,1985.4,697.377204395604,False,344.4858864562066,74.99097381500175,111.85770205048911,0.010879557996896532,117.3173476465335,66.17590896848792,4102.041029866068,3953.0,5.493567568371452e-07,1,0,0
3872,G 230-20,299.103576345053,59.1559652098006,36.7365,27.22,M3.5V,92.24683707069,15.298722952905,3288.0,0.27,0.3,True,,9.65299987792969,V,M,WDS J19566+5910AB,73.1,1989.8,391.487683516484,False,344.4199993925754,75.00178478483089,340.27775126465974,0.00357637944983169,356.88631636181714,201.3110324895453,3273.406948788383,3288.0,3.0286449429360733e-06,1,0,0
3873,HD 188807,299.331843721101,-12.5679896074431,55.8238,17.91,K7V,28.8093663185066,-20.2143309231724,3995.00830078125,0.64,0.710161685943604,True,7.77400016784668,6.81699991226196,V,K,WDS J19573-1234AB,62.7,1123.0,452.279051114024,True,298.86318716025494,7.980356868185305,64.0668367522304,0.018995199678178296,67.19386526001189,37.90245176770137,4102.041029866068,3995.00830078125,4.269270880873248e-07,1,1,1
3874,LP  754-5,299.349184523924,-12.5639503392383,56.1739,17.8,M5V,28.8207802474011,-20.2280448670212,4250.0,0.123,0.156,True,11.8800001144409,10.2119998931885,V,M,WDS J19573-1234AB,62.7,1116.1,162.122667365662,True,298.8807471299888,7.980986177149997,493.4301807131443,0.0024663314171399454,517.5139394861426,291.9172316488223,3061.963433690679,3061.963433690679,1.2237049464502828e-05,1,0,0
3875,L  115-21,301.019759273738,-65.6003312889867,77.794,12.85,M5V,330.501721858436,-31.9951129358125,3340.0,0.123,0.441032499074936,True,9.06999969482422,7.7960000038147,V,M,WDS J20040-6541AB,17.7,227.4,46.1465770992366,False,287.2075108602406,-44.00510855556728,105.89364718591152,0.011492307510395936,111.06219413359227,62.647526527525464,3061.963433690679,3340.0,1.3745397963019504e-06,1,0,0
